ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.ES-W,ciena-6500 WAN NE ES-W,ES-W,SECONDS,NEAR_END,NA
ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.SES-W,ciena-6500 WAN NE SES-W,SES-W,SECONDS,NEAR_END,NA
ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.UAS-W,ciena-6500 WAN NE UAS-W,UAS-W,SECONDS,NEAR_END,NA
ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.LDS-W,ciena-6500 WAN NE LDS-W,LDS-W,SECONDS,NEAR_END,NA
ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.LSDS-W,ciena-6500 WAN NE LSDS-W,LSDS-W,SECONDS,NEAR_END,NA
ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.LUAS-W,ciena-6500 WAN NE LUAS-W,LUAS-W,SECONDS,NEAR_END,NA
ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.UTL-W,ciena-6500 WAN NE UTL-W,UTL-W,%,NEAR_END,NA
ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.UTLMX-W,ciena-6500 WAN NE UTLMX-W,UTLMX-W,%,NEAR_END,NA
ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.BRS-W,ciena-6500 WAN NE BRS-W,BRS-W,SECONDS,NEAR_END,NA
ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.SBRS-W,ciena-6500 WAN NE SBRS-W,SBRS-W,SECONDS,NEAR_END,NA
ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.LNKDS-W,ciena-6500 WAN NE LNKDS-W,LNKDS-W,SECONDS,NEAR_END,NA
ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.DFR-W,ciena-6500 WAN NE DFR-W,DFR-W,FRAMES,NEAR_END,NA
ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.INFRAMES-W,ciena-6500 WAN NE INFRAMES-W,INFRAMES-W,FRAMES,NEAR_END,NA
ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.OUTFRAMES-W,ciena-6500 WAN NE OUTFRAMES-W,OUTFRAMES-W,FRAMES,NEAR_END,NA
ciena-6500-wan-sfx-tl1,ciena-6500-wan-sfx-tl1.INFRAMESERR-W,ciena-6500 WAN NE INFRAMESERR-W,INFRAMESERR-W,FRAMES,NEAR_END,NA
ciena-6500-wan-sfx-tl1.fe,ciena-6500-wan-sfx-tl1.ES-W.fe,ciena-6500 WAN FE ES-W,ES-W,SECONDS,FAR_END,NA
ciena-6500-wan-sfx-tl1.fe,ciena-6500-wan-sfx-tl1.SES-W.fe,ciena-6500 WAN FE SES-W,SES-W,SECONDS,FAR_END,NA
