ciena-6500-och-tl1,ciena-6500-och-tl1.OPR-OCH,ciena-6500 OCH rx NE OPR-OCH,OPR-OCH,dBm,NEAR_END,RECEIVE
ciena-6500-och-tl1,ciena-6500-och-tl1.OPT-OCH,ciena-6500 OCH tx NE OPT-OCH,OPT-OCH,dBm,NEAR_END,TRANSMIT
ciena-6500-och-tl1,ciena-6500-och-tl1.OPTAVG-OCH,ciena-6500 OCH TX NE OPTAVG-OCH,OPTAVG-OCH,dBm,NEAR_END,TRANSMIT
ciena-6500-och-tl1,ciena-6500-och-tl1.OPRAVG-OCH,ciena-6500 OCH RX NE OPRAVG-OCH,OPRAVG-OCH,dBm,NEAR_END,RECEIVE
ciena-6500-och-tl1,ciena-6500-och-tl1.OPRN-OCH,ciena-6500 OCH RX NE OPRN-OCH,OPRN-OCH,%,NEAR_END,RECEIVE
ciena-6500-och-tl1,ciena-6500-och-tl1.OPTN-OCH,ciena-6500 OCH TX NE OPTN-OCH,OPTN-OCH,%,NEAR_END,TRANSMIT
ciena-6500-och-tl1,ciena-6500-och-tl1.DGDAVG-OCH,ciena-6500 OCH NA NE DGDAVG-OCH,DGDAVG-OCH,microseconds,NEAR_END,NA
ciena-6500-och-tl1,ciena-6500-och-tl1.DGDMAX-OCH,ciena-6500 OCH NA NE DGDMAX-OCH,DGDMAX-OCH,microseconds,NEAR_END,NA
ciena-6500-eth-sfx-tl1,ciena-6500-eth-sfx-tl1.ES-E,ciena-6500 Ethernet NA NE ES-E,ES-E,SECONDS,NEAR_END,NA
ciena-6500-eth-sfx-tl1,ciena-6500-eth-sfx-tl1.SES-E,ciena-6500 Ethernet NA NE SES-E,SES-E,SECONDS,NEAR_END,NA
ciena-6500-eth-sfx-tl1,ciena-6500-eth-sfx-tl1.UAS-E,ciena-6500 Ethernet NA NE UAS-E,UAS-E,SECONDS,NEAR_END,NA
ciena-6500-eth-sfx-tl1,ciena-6500-eth-sfx-tl1.INFRAMES-E,ciena-6500 Ethernet RX NE INFRAMES-E,INFRAMES-E,FRAMES,NEAR_END,RECEIVE
ciena-6500-eth-sfx-tl1,ciena-6500-eth-sfx-tl1.INFRAMESERR-E,ciena-6500 Ethernet RX NE INFRAMESERR-E,INFRAMESERR-E,FRAMES,NEAR_END,RECEIVE
ciena-6500-eth-sfx-tl1,ciena-6500-eth-sfx-tl1.DFR-E,ciena-6500 Ethernet NA NE DFR-E,DFR-E,FRAMES,NEAR_END,NA
ciena-6500-eth-sfx-tl1,ciena-6500-eth-sfx-tl1.OUTFRAMES-E,ciena-6500 Ethernet TX NE OUTFRAMES-E,OUTFRAMES-E,FRAMES,NEAR_END,TRANSMIT
ciena-6500-eth-sfx-tl1,ciena-6500-eth-sfx-tl1.FCSERR-E,ciena-6500 Ethernet NA NE FCSERR-E,FCSERR-E,FRAMES,NEAR_END,NA
ciena-6500-eth-sfx-tl1,ciena-6500-eth-sfx-tl1.OUTFRAMESERR-E,ciena-6500 Ethernet TX NE OUTFRAMESERR-E,OUTFRAMESERR-E,FRAMES,NEAR_END,TRANSMIT
ciena-6500-eth-sfx-tl1,ciena-6500-eth-sfx-tl1.INFRAMESDISCDS-E,ciena-6500 Ethernet RX NE INFRAMESDISCDS-E,INFRAMESDISCDS-E,FRAMES,NEAR_END,RECEIVE
